topic,source,author,title,description,content,published_at,url
autonomous shipping,GlobeNewswire,"Artificial Intelligence Technology Solutions, Inc.",AITX’s RAD-I and RAD-R Announce Major Tech Launches in Q4 FY 2025,"Company Shares a Peek Under Its RAD Christmas Tree  Detroit, Michigan, Dec.  11, 2024  (GLOBE NEWSWIRE) -- Artificial Intelligence Technology...","Company Shares a Peek Under Its RAD Christmas Tree
Detroit, Michigan, Dec. 11, 2024 (GLOBE NEWSWIRE) -- Artificial Intelligence Technology Solutions, Inc.
 (the Company) (OTCPK:AITX
), a global le… [+7364 chars]",2024-12-11T13:40:00Z,https://www.globenewswire.com/news-release/2024/12/11/2995419/0/en/AITX-s-RAD-I-and-RAD-R-Announce-Major-Tech-Launches-in-Q4-FY-2025.html
autonomous shipping,ABC News,HALELUYA HADERO Associated Press,"As Amazon expands use of warehouse robots, what will it mean for workers?",Amazon has introduced a handful of robots in its warehouses that the e-commerce giant says will improve efficiency and reduce employee injuries,"Amazon has introduced a handful of robots in its warehouses that the e-commerce giant says will improve efficiency and reduce employee injuries.
Two robotic arms named Robin and Cardinal can lift pa… [+4559 chars]",2024-11-25T17:02:30Z,https://abcnews.go.com/US/wireStory/amazon-expands-warehouse-robots-workers-116206397
autonomous shipping,BBC News,"Sahnun Ahmed - BBC News, Eyl",Somali piracy 2.0 - the BBC meets the new robbers of the high seas,Two fishermen tell the BBC why they have decided to become pirates in search of big ransoms.,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
T… [+10883 chars]",2024-12-22T00:39:32Z,https://www.bbc.com/news/articles/cq8vl8n9gypo?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D
autonomous shipping,Observer,"Victor Dey, Victor Dey",How a Gates Foundation-Backed A.I. Startup Tackles Weather Forecast in Africa: CEO Q&A,"Palo Alto, Calif.-based WindBorne aims to tackle climate change by improving the accuracy of weather forecast using A.I.-powered weather balloons.","WindBorne chose Kenya as its first area of operation due to its combination of data scarcity and a relatively advanced meteorological infrastructure. LUIS TATO/AFP via Getty Images
Africas agricultu… [+9286 chars]",2024-12-10T17:33:37Z,https://observer.com/2024/12/weather-forecast-balloon-ai-startup-interview/
autonomous shipping,[Removed],,[Removed],[Removed],[Removed],2024-12-14T21:51:10Z,https://removed.com
autonomous shipping,ABC News,HALELUYA HADERO Associated Press,"As Amazon expands use of warehouse robots, what will it mean for workers?",Amazon has introduced a handful of robots in its warehouses that the e-commerce giant says will improve efficiency and reduce employee injuries,"Amazon has introduced a handful of robots in its warehouses that the e-commerce giant says will improve efficiency and reduce employee injuries.
Two robotic arms named Robin and Cardinal can lift pa… [+4559 chars]",2024-11-25T17:02:31Z,https://abcnews.go.com/Business/wireStory/amazon-expands-warehouse-robots-workers-116206398
autonomous shipping,GlobeNewswire,Verified Market Research,"Automotive Logistics Market is expected to generate a revenue of USD 634.26 Billion by 2030, Globally, at 6.3% CAGR: Verified Market Research®","Verified Market Research® a leading provider of business intelligence and market analysis is thrilled to announce the release of its comprehensive and authoritative report on the, "" Automotive Logistics Market Size and Forecast,"". As the automotive industry u…","Lewes, Delaware, Nov. 27, 2024 (GLOBE NEWSWIRE) -- The Global Automotive Logistics Market Size is projected to grow at a CAGR of 6.3% from 2024 to 2030, according to a new report published by Verifie… [+11640 chars]",2024-11-27T15:00:00Z,https://www.globenewswire.com/news-release/2024/11/27/2988282/0/en/Automotive-Logistics-Market-is-expected-to-generate-a-revenue-of-USD-634-26-Billion-by-2030-Globally-at-6-3-CAGR-Verified-Market-Research.html
autonomous shipping,Dnyuz.com,dnyuz,Automakers Thrived in Pandemic. Now Many Struggling...,"A few years ago, automakers were celebrating record profits as the pandemic created shortages of new cars, allowing them to","A few years ago, automakers were celebrating record profits as the pandemic created shortages of new cars, allowing them to raise prices. Now the hangover is setting in.
Nissan, the Japanese automak… [+9015 chars]",2024-12-15T13:00:05Z,https://dnyuz.com/2024/12/15/automakers-thrived-in-the-pandemic-many-are-now-struggling/
autonomous shipping,GlobeNewswire,FACT.MR,"Cargo Airlines Market Set to Surge at 6.5% CAGR, to Reach US$ 296.58 Billion by 2034 | Fact.MR Report",Widespread Use of Cargo Airlines e-Commerce and Medical Supply Logistics Pushing Sales to New Heights Widespread Use of Cargo Airlines e-Commerce and Medical Supply Logistics Pushing Sales to New Heights,"Rockville, MD, Dec. 03, 2024 (GLOBE NEWSWIRE) -- According to the newly published report by Fact.MR, a market research and competitive intelligence provider, the global cargo airlines market is evalu… [+7822 chars]",2024-12-03T12:00:00Z,https://www.globenewswire.com/news-release/2024/12/03/2990423/0/en/Cargo-Airlines-Market-Set-to-Surge-at-6-5-CAGR-to-Reach-US-296-58-Billion-by-2034-Fact-MR-Report.html
autonomous shipping,Jetbrains.com,Irina Mariasova,Java Annotated Monthly – December 2024,"As 2024 wraps up, this December edition of Java Annotated Monthly brings you the latest on JEPs targeted for Java 24, helpful tutorials on Java, Kotlin, and AI, and more. This time, we’ve included thought-provoking non-tech articles perfect for year-end refle…","NewsAs 2024 wraps up, this December edition of Java Annotated Monthly brings you the latest on JEPs targeted for Java 24, helpful tutorials on Java, Kotlin, and AI, and more. This time, weve included… [+18100 chars]",2024-12-05T15:57:47Z,https://blog.jetbrains.com/idea/2024/12/java-annotated-monthly-december-2024/
autonomous shipping,GlobeNewswire,Introspective Market Research,Last Mile Delivery Set to Grow at a Remarkable Reach USD 318.83 Billion by 2032 | CAGR of 9.1% from 2024-2032,"Last Mile Delivery Market Size Was Valued at USD 145.59 Billion in 2023, and is Projected to Reach USD 318.83 Billion by 2032, Growing at a CAGR of 9.1% From 2024-2032. Last Mile Delivery Market Size Was Valued at USD 145.59 Billion in 2023, and is Projected …","Newark, Delaware, Dec. 03, 2024 (GLOBE NEWSWIRE) -- Last-mile delivery, the final and often most critical step of the supply chain, involves transporting goods from a distribution center to the custo… [+21989 chars]",2024-12-03T15:31:00Z,https://www.globenewswire.com/news-release/2024/12/03/2990865/0/en/Last-Mile-Delivery-Set-to-Grow-at-a-Remarkable-Reach-USD-318-83-Billion-by-2032-CAGR-of-9-1-from-2024-2032.html
autonomous shipping,ETF Daily News,MarketBeat News,Head-To-Head Analysis: Powerfleet (NASDAQ:AIOT) and Knightscope (NASDAQ:KSCP),"Knightscope (NASDAQ:KSCP – Get Free Report) and Powerfleet (NASDAQ:AIOT – Get Free Report) are both small-cap business services companies, but which is the better investment? We will contrast the two companies based on the strength of their institutional owne…","Knightscope (NASDAQ:KSCP – Get Free Report) and Powerfleet (NASDAQ:AIOT – Get Free Report) are both small-cap business services companies, but which is the better investment? We will contrast the two… [+6290 chars]",2024-11-26T06:10:47Z,https://www.etfdailynews.com/2024/11/26/head-to-head-analysis-powerfleet-nasdaqaiot-and-knightscope-nasdaqkscp/
autonomous shipping,pymnts.com,PYMNTS,AI World Models: The Next Frontier in Machine Learning,"The next big thing in artificial intelligence isn’t about making machines faster or more powerful. It’s about making them think more like us. Tech giants and startups are pouring resources into developing what researchers call “world models,” systems that can…","The next big thing in artificial intelligence isnt about making machines faster or more powerful.
Its about making them think more like us.
Tech giants and startups are pouring resources into devel… [+4915 chars]",2024-12-16T17:33:36Z,https://www.pymnts.com/news/artificial-intelligence/2024/ai-world-models-next-frontier-machine-learning/
autonomous shipping,BBC News,,Somali piracy 2.0 - the BBC meets the new robbers of the high seas,Two fishermen tell the BBC why they have decided to become pirates in search of big ransoms.,Two Somali fishermen wearing big scarves over their heads to hide their faces glance around furtively as they walk into the room for a secret meeting to tell me why they have recently decided to beco… [+10225 chars],2024-12-22T00:39:27Z,https://www.bbc.com/news/articles/cq8vl8n9gypo
autonomous shipping,Financial Post,The Associated Press,"As Amazon expands use of warehouse robots, what will it mean for workers?","Amazon has introduced a handful of robots in its warehouses that the e-commerce giant says will improve efficiency and reduce employee injuries. Two robotic arms named Robin and Cardinal can lift packages that weigh up to 50 pounds. A third, called Sparrow, p…","Author of the article:
(AP Illustration/Jenni Sohn)Photo by Ap Illustration/jenni Sohn /THE ASSOCIATED PRESS
Article content
Amazon has introduced a handful of robots in its warehouses that the e-… [+7889 chars]",2024-11-25T16:52:15Z,https://financialpost.com/pmn/as-amazon-expands-use-of-warehouse-robots-what-will-it-mean-for-workers
autonomous shipping,The Times of India,AP,"As Amazon expands use of warehouse robots, what will it mean for workers?","Amazon is deploying robots like Robin, Cardinal, and Sparrow to handle packages and sort items.  Proteus moves carts, while Digit handles totes.  These robots aim to speed up order fulfillment and reduce worker strain.  Amazon is retraining workers for new ro…",Amazon has introduced a handful of robots in its warehouses that the ecommerce giant says will improve efficiency and reduce employee injuries.Two robotic arms named Robin and Cardinal can lift packa… [+4989 chars],2024-11-25T17:53:54Z,https://economictimes.indiatimes.com/tech/technology/as-amazon-expands-use-of-warehouse-robots-what-will-it-mean-for-workers/articleshow/115669133.cms
autonomous shipping,GlobeNewswire,Prenetics Limited,"Prenetics’ IM8 and University of Oxford Begin Groundbreaking Space Experiment to Study Accelerated Aging and Longevity on the ISS with SpaceX, Supported by Space Applications Services","CHARLOTTE, N.C., Dec. 05, 2024 (GLOBE NEWSWIRE) -- Prenetics’ IM8 is excited to announce that its groundbreaking month-long space experiment, in partnership with the University of Oxford and supported by Space Applications Services and Metavisionaries, is now…","<ul><li>Mission Launched via SpaceX CRS-31; Experiment Now Underway on the ISS</li><li>Collaboration Aims to Enhance Healthspan on Earth and Improve Astronaut Health in Space</li><li>IM8, a new premi… [+7728 chars]",2024-12-05T13:30:00Z,https://www.globenewswire.com/news-release/2024/12/05/2992325/0/en/Prenetics-IM8-and-University-of-Oxford-Begin-Groundbreaking-Space-Experiment-to-Study-Accelerated-Aging-and-Longevity-on-the-ISS-with-SpaceX-Supported-by-Space-Applications-Service.html
autonomous shipping,CNBC,,3 gift recommendations from CNBC Make It staff that I actually bought for myself—and use every day,I'm much more comfortable buying a gift if a real person has bought and loves it. Consider these ideas double-recommended.,"Before I buy a gift for someone, I always check to see what other people are saying about it. The folks at Wirecutter do an excellent job, but I'm much more likely to trust someone I know who bought … [+5068 chars]",2024-12-15T15:00:01Z,https://www.cnbc.com/2024/12/15/gift-recommendations-from-cnbc-make-it-staff-that-i-bought-for-myself.html
autonomous shipping,Newsweek,Didi Kirsten Tatlow,China's Quest for Supremacy Moves into Space,A new observatory rising in Chile adds to China's extensive Latin American space network that is boosting its goal of civilian and military control in the skies,"China's ambition to be the world's greatest space power is taking it to the Moon, to other planets—and to the sepia dust of Chile's Atacama Desert.
Here, in a lunar-looking landscape in the South Am… [+25943 chars]",2024-12-18T10:00:02Z,https://www.newsweek.com/2025/01/17/china-space-infrastructure-us-latin-america-chile-argentina-1999644.html
autonomous shipping,GlobeNewswire,REE Automotive Ltd.,"REE Automotive Reports Q3 2024 Results: Reservations Surge by 230% as Production Begins and Liquidity Increases, Reaffirming BoM Breakeven Target for H2 2025",REE Automotive (Nasdaq: REE) reports strong Q3 2024. ......,<ul><li>Demand for Powered by REE vehicles surges as reservations grow by 230% to $137 million* including reservations for production that extend beyond 2025.</li><li>Significant progress toward inte… [+38025 chars],2024-12-17T12:15:00Z,https://www.globenewswire.com/news-release/2024/12/17/2998145/0/en/REE-Automotive-Reports-Q3-2024-Results-Reservations-Surge-by-230-as-Production-Begins-and-Liquidity-Increases-Reaffirming-BoM-Breakeven-Target-for-H2-2025.html
autonomous shipping,Slate Magazine,Diana Lind,Virtual Life Is Making Us Lonely and Unhappy. Can We Break the Cycle?,There’s still time to save ourselves from the cycle of remote life ushered in five years ago.,"For a decade, my therapy appointments required a 30-minute train ride to a mid-rise medical office building in suburban Philadelphia, where I reclined on a black leather couch, grabbing the occasiona… [+14269 chars]",2024-11-26T10:40:00Z,https://slate.com/business/2024/11/remote-work-life-loneliness-isolation-human-doom-loop-zoom-virtual.html
autonomous shipping,CounterPunch,Grant Inskeep,Proxy Conflicts and The Neo-Cold War,"“I don’t mind paying for the police and for streets and sanitation, or road work, bridges, trains, food subsidies and welfare. But I don’t want to pay for bombs to fight proxy wars in the middle of nowhere against enemies in the night.” — Wasalu Muhammad Jaco…","Photograph Source: Vyacheslav Argenberg – CC BY 4.0
I don’t mind paying for the police and for streets and sanitation, or road work, bridges, trains, food subsidies and welfare. But I don’t want to … [+40315 chars]",2024-12-09T06:54:07Z,https://www.counterpunch.org/2024/12/09/proxy-conflicts-and-the-neo-cold-war/
autonomous shipping,GlobeNewswire,Dimension Market Research,"Transportation Services Market is expected to reach a revenue of USD 16.4 Tn by 2033, at 8.4% CAGR: Dimension Market Research","Advancements and Projections in the Transportation Services Market: Insights, Trends, Opportunities, and Recent Developments Advancements and Projections in the Transportation Services Market: Insights, Trends, Opportunities, and Recent Developments","New York, Dec. 10, 2024 (GLOBE NEWSWIRE) -- Market Overview
Global Transportation Services Market is forecasted to reach USD 7.9 trillion by the end of 2024 and grow to USD 16.4 trillion in 2033, wi… [+11913 chars]",2024-12-10T16:15:00Z,https://www.globenewswire.com/news-release/2024/12/10/2994757/0/en/Transportation-Services-Market-is-expected-to-reach-a-revenue-of-USD-16-4-Tn-by-2033-at-8-4-CAGR-Dimension-Market-Research.html
autonomous shipping,GlobeNewswire,Research and Markets,"Growth Trends in the Same Day Delivery Industry, 2024-2032, Featuring Profiles of Amazon.com, Aramex, Deutsche Post, Dropoff, Econo-Courier, and FedEx Corporation Amongst Others","Rising Consumer Expectations Driving the Market at 15.38% CAGR, Reaching Revenues of US$26.1 Billion by 2032 Rising Consumer Expectations Driving the Market at 15.38% CAGR, Reaching Revenues of US$26.1 Billion by 2032","Dublin, Dec. 11, 2024 (GLOBE NEWSWIRE) -- The ""Same Day Delivery Market by Service and Region 2024-2032"" report has been added to ResearchAndMarkets.com's offering. This report provides an analysis o… [+13035 chars]",2024-12-11T12:12:00Z,https://www.globenewswire.com/news-release/2024/12/11/2995288/28124/en/Growth-Trends-in-the-Same-Day-Delivery-Industry-2024-2032-Featuring-Profiles-of-Amazon-com-Aramex-Deutsche-Post-Dropoff-Econo-Courier-and-FedEx-Corporation-Amongst-Others.html
autonomous shipping,Bangkok Post,Shlomo Ben-Ami,Chronicling the crumbling of the House of Assad,"<p>The swift collapse, after 54 years, of Syria's al-Assad dynasty has just transformed the Middle East's geopolitical landscape. The lightning offensive by the Islamist Hayat Tahrir al-Sham (HTS) militia took all of Syria's neighbours -- and everyone else --…","The swift collapse, after 54 years, of Syria's al-Assad dynasty has just transformed the Middle East's geopolitical landscape. The lightning offensive by the Islamist Hayat Tahrir al-Sham (HTS) milit… [+6813 chars]",2024-12-13T21:00:00Z,https://www.bangkokpost.com/opinion/opinion/2919587/chronicling-the-crumbling-of-the-house-of-assad
autonomous shipping,The Times of India,NYT News Service,US tech firms battle to keep selling to China,"US officials, who view the flow of American technology to Huawei as a national security threat, were stunned by the argument. In regulations issued this month, they ultimately rejected the US companies' plea. Over the past year, an intense struggle has played…","At a meeting in Washington this spring, tech company representatives and government officials once again found themselves at odds over where to draw the line when it came to selling coveted technolog… [+12996 chars]",2024-12-14T06:15:50Z,https://economictimes.indiatimes.com/tech/technology/us-tech-firms-battle-to-keep-selling-to-china/articleshow/116310309.cms
autonomous shipping,Popular Science,Popular Science Team,The 50 greatest innovations of 2024,"In 1988, we launched the Best of What’s New Awards. The original list highlighted “the very things that make our lives more comfortable, more rewarding, more exciting, and more fun,” to quote then-Publisher Grant A. Burnett.  Now, in 2024, we continue our dec…","We may earn revenue from the products available on this page and participate in affiliate programs. Learn more In 1988, we launched the Best of Whats New Awards. The original list highlighted the ver… [+53931 chars]",2024-12-09T12:01:00Z,https://www.popsci.com/technology/best-of-whats-new-2024/
autonomous shipping,ComputerWeekly.com,Joe O’Halloran,LGE looks to mean business with tech pivot,"Refusing to rest on its laurels as a giant in consumer electronics, LGE unveils plan to take accumulated wealth of knowledge to the business sector. We look at how and why this pivot is taking place and where it will drive the company","At first glance, Airbnb, Netflix, Nokia and Slack do not seem like likely bedfellows. Granted they are all digital technology leaders in their respective industry sectors, but that is not all they ha… [+17760 chars]",2024-11-28T08:00:00Z,https://www.computerweekly.com/feature/LGE-looks-to-mean-business-with-tech-pivot
autonomous shipping,Android Authority,Mishaal Rahman,Android Automotive is getting better multi-user support and a revamped media player app,"Google has released a new version of Android Automotive, adding features like concurrent multi-user support. Here's the full changelog.","<ul><li>Google has documented what changes are coming to the next version of Android Automotive.</li><li>Android Automotive 24Q4 will introduce features like concurrent multi-user support, a media de… [+5908 chars]",2024-12-20T20:42:17Z,https://www.androidauthority.com/android-automotive-24q4-update-3510832/
autonomous shipping,[Removed],,[Removed],[Removed],[Removed],2024-12-12T04:26:14Z,https://removed.com
autonomous shipping,Plos.org,"Marlene Meister, Elena Schall, Robert Dziak, Stefanie Spiesecke, Karolin Thomisch",A multi-year analysis of acoustic occurrence and habitat use of blue and fin whales in eastern and central Fram Strait,"Climate change-induced habitat alterations in the Arctic Ocean are expected to affect spatial and temporal occurrence patterns of seasonally migrating baleen whale species, leading to poleward range shifts and prolonged stays in Arctic waters. The aim of this…","Citation: Meister M, Schall E, Dziak R, Spiesecke S, Thomisch K (2024) A multi-year analysis of acoustic occurrence and habitat use of blue and fin whales in eastern and central Fram Strait. PLoS ONE… [+57403 chars]",2024-11-26T14:00:00Z,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0314369
autonomous shipping,Department of Defense,Press Operations,Senior Defense Official Briefs on 2024 China Military Power Report,A senior defense official held a briefing on the 2024 China Military Power Report.,"Conducted on December 16, 2024
SENIOR DEFENSE OFFICIAL:  Good afternoon, everyone. Thank you all for joining. On Wednesday, December 18th, the department will release this year's China military powe… [+50687 chars]",2024-12-18T15:37:29Z,https://www.defense.gov/News/Transcripts/Transcript/Article/4009708/senior-defense-official-briefs-on-2024-china-military-power-report/
autonomous shipping,Protothema.gr,Electra Delavogia,"The hefty bill for the banks, the MPs’ initiatives, and the whining about the Metro, the disgrace of the TV-lawyer, and the billionaire’s financial strains","Greetings, well, it’s well-known that when K.M. takes charge of something, he doesn’t make mistakes or do sloppy work. That’s what happened yesterday during the budget discussion, where the measures he announced for the banks outshone any proposals from the o…","Greetings, well, its well-known that when K.M. takes charge of something, he doesnt make mistakes or do sloppy work. Thats what happened yesterday during the budget discussion, where the measures he … [+13237 chars]",2024-12-16T09:38:57Z,https://en.protothema.gr/2024/12/16/the-hefty-bill-for-the-banks-the-mps-initiatives-and-the-whining-about-the-metro-the-disgrace-of-the-tv-lawyer-and-the-billionaires-financial-strains/
autonomous shipping,The Straits Times,,How US firms battled a government crackdown to keep tech sales to China,There is an intense struggle in Washington between companies and officials over selling technology to China. Read more at straitstimes.com.,"At a meeting in Washington this spring, tech company representatives and government officials once again found themselves at odds over where to draw the line when it came to selling coveted technolog… [+11330 chars]",2024-12-15T02:22:57Z,https://www.straitstimes.com/business/how-us-firms-battled-a-government-crackdown-to-keep-tech-sales-to-china
autonomous shipping,[Removed],,[Removed],[Removed],[Removed],2024-12-09T13:50:22Z,https://removed.com
climate change shipping,Gizmodo.com,"Ayurella Horn-Muller, Grist",The Real Reason Everything’s Getting More Expensive,Inflation was a defining issue in the presidential election. Here's how climate change is making everything more expensive.,"Angela Bishop has been struggling with what she describes as the cost of everything lately. Groceries are one stressor, although she gets some reprieve from the free school lunches her four kids rece… [+6328 chars]",2024-12-08T17:00:42Z,https://gizmodo.com/the-real-reason-everythings-getting-more-expensive-2000535012
climate change shipping,Vox,Umair Irfan,Climate change is pushing some governments to the breaking point,"2024 is on track to become the hottest year since humans have been keeping track, beating out 2023.  The extraordinary back-to-back record-breakers amplified disasters like heat waves, hurricanes, and torrential downpours around the world, claiming thousands …","2024 is on track to become the hottest year since humans have been keeping track, beating out 2023. 
The extraordinary back-to-back record-breakers amplified disasters like heat waves, hurricanes, a… [+13356 chars]",2024-12-20T21:42:17Z,https://www.vox.com/climate/392311/2024-record-warm-spain-climate-flood-disaster-valencia
climate change shipping,Vox,Umair Irfan,This critical ecosystem helped keep climate change in check. Now it’s making things worse.,"The frigid Arctic tundra has soaked up carbon dioxide from the atmosphere for millennia, an essential balancer for our planet’s climate. Now, it appears to be emitting more heat-trapping gasses than it absorbs as global temperatures rise. The switch threatens…","The frigid Arctic tundra has soaked up carbon dioxide from the atmosphere for millennia, an essential balancer for our planets climate. Now, it appears to be emitting more heat-trapping gasses than i… [+5462 chars]",2024-12-10T20:53:52Z,https://www.vox.com/climate/390530/arctic-tundra-carbon-sink-emitter-climate-change
climate change shipping,Vox,Umair Irfan,Biden pulled off a $370 billion miracle for the climate. Where did the money go?,"The 2022 Inflation Reduction Act stands as the single largest piece of legislation to address climate change in United States history.  The IRA contains nearly $370 billion for programs like tax credits for more efficient appliances, building new battery plan…","The 2022 Inflation Reduction Act stands as the single largest piece of legislation to address climate change in United States history. 
The IRA contains nearly $370 billion for programs like tax cre… [+9441 chars]",2024-12-18T21:01:06Z,https://www.vox.com/climate/391681/inflation-reduction-act-biden-ev-credit-trump-musk
climate change shipping,Phys.Org,"Chaojiao Sun, Craig Steinberg",Cool water from the deep could protect pockets of the Great Barrier Reef into the 2080s,"For coral reefs, climate change is an existential threat. Australia's Great Barrier Reef has endured seven mass bleaching events over the past 25 years. Five have occurred in the past eight years.","For coral reefs, climate change is an existential threat. Australia's Great Barrier Reef has endured seven mass bleaching events over the past 25 years. Five have occurred in the past eight years.
B… [+6685 chars]",2024-12-02T15:50:01Z,https://phys.org/news/2024-12-cool-deep-pockets-great-barrier.html
climate change shipping,Forbes,"Marianne Lehnis, Contributor, 
 Marianne Lehnis, Contributor
 https://www.forbes.com/sites/mariannelehnis/",Innovation In The Blue Economy: The Technologies Reshaping Ocean-Based Industries,"The Blue Action Accelerator, based in the Bahamas’ Free Trade Zone, is a springboard for rapidly launching and scaling ocean-based technologies to combat climate change.","DRIFT Energy Boat
Founders Factory
The oceans have long served as our planets silent protector, absorbing the brunt of climate changes impacts. Theyve taken in 90% of the excess heat from greenhous… [+7925 chars]",2024-12-19T12:30:08Z,https://www.forbes.com/sites/mariannelehnis/2024/12/19/innovation-in-the-blue-economy-the-technologies-reshaping-ocean-based-industries/
climate change shipping,Grist,Ayurella Horn-Muller,Don’t blame Biden for inflation. Blame the climate.,Inflation was a defining issue in the presidential election. Here's how climate change is making everything more expensive.,"Angela Bishop has been struggling with what she describes as the cost of everything lately. Groceries are one stressor, although she gets some reprieve from the free school lunches her four kids rece… [+6078 chars]",2024-12-05T09:30:00Z,http://grist.org/economics/dont-blame-biden-for-inflation-blame-the-climate/
climate change shipping,Business Insider,Polly Thompson,"As Patagonia tightens operations, workers say the company has lost its soul","Patagonia sold itself as a workplace nirvana. But as sales slow, the brand is hunkering down and cutting jobs.","Patagonia; Getty Images; Chelsea Jia Feng/BI
When new employees join Patagonia, they're handed a copy of ""Let My People Go Surfing."" The company's founder, Yvon Chouinard, who wrote the book in 2005… [+10390 chars]",2024-11-27T10:02:52Z,https://www.businessinsider.com/patagonia-restructuring-layoffs-employee-fallout-2024-11
climate change shipping,Forbes,"John Werner, Contributor, 
 John Werner, Contributor
 https://www.forbes.com/sites/johnwerner/",AI For Climate Change: A Range Of Ideas On Applications,A series of speakers shows us how to deal with the most important issue of our time.,True colour satellite image of the Earth centred on Asia and Oceania with cloud coverage. This image ... [+] in orthographic projection was compiled from data acquired by LANDSAT 5 &amp; 7 satellites… [+7459 chars],2024-12-09T18:37:07Z,https://www.forbes.com/sites/johnwerner/2024/12/09/ai-for-climate-change-a-range-of-ideas-on-applications/
climate change shipping,Al Jazeera English,Avinash Persaud,It’s time to tax fossil fuels and shipped goods to fund climate resilience,Climate-stricken regions are sinking into debt. We can stop that by financing the loss and damage fund through levies.,"A few days after the UN Climate Change Conference in Baku concluded, I reflected on the consequences of Hurricane Beryl ripping through the Caribbean five months ago. In its wake, Grenada, which was … [+5068 chars]",2024-12-01T14:27:25Z,https://www.aljazeera.com/opinions/2024/12/1/its-time-to-tax-fossil-fuels-and-shipped-goods-to-fund-climate-resilience
climate change shipping,Project Syndicate,Ilana Seid,The World Needs Ocean-Based Climate Solutions,"To date, the ocean has largely been treated as an afterthought in global climate strategies, sidelined in favor of more visible priorities like renewable energy and reducing carbon emissions. But ocean-based solutions are indispensable to the green transition…","To date, the ocean has largely been treated as an afterthought in global climate strategies, sidelined in favor of more visible priorities like renewable energy and reducing carbon emissions. But oce… [+5885 chars]",2024-12-19T16:34:01Z,https://www.project-syndicate.org/commentary/ocean-based-solutions-should-be-central-to-ndcs-and-climate-finance-by-ilana-seid-2024-12
climate change shipping,ABC News,ABC News,WATCH: Actor Paul Rudd gets song with his pint in Dublin pub,"Hollywood actor Paul Rudd was treated to an impromptu serenade while in a pub in Dublin, Ireland.","<ul><li>Police apprehend suspect in UnitedHealthcare CEO shooting
</li><li>Jay-Z named alongside Sean 'Diddy' Combs in lawsuit alleging rape of 13-year-old girl
</li><li>A look inside Syrias notori… [+4352 chars]",2024-12-10T12:00:26Z,https://abcnews.go.com/Entertainment/video/actor-paul-rudd-gets-song-pint-dublin-pub-116629111
climate change shipping,ABC News,ABC News,WATCH: Young siblings light up seeing Christmas tree lit for the 1st time this year,Blake and Kane are seeing the holiday magic!,"<ul><li>Suspect in CEO killing appears in court
</li><li>Malibu wildfire prompts evacuations
</li><li>Chaos, uncertainty in Syria after sudden fall of Assad regime
</li><li>Tulsi Gabbards views on… [+4216 chars]",2024-12-10T10:14:09Z,https://abcnews.go.com/GMA/Family/video/young-siblings-light-christmas-tree-lit-1st-time-116614009
climate change shipping,ABC News,ABC News,WATCH: Grandmothers dole out life advice at pop-up stand,"The “Grandma Stand” was the idea of Mike Matthews, who turned to his own grandmother for advice before she died in 2018 at the age of 102.","<ul><li>Police apprehend suspect in UnitedHealthcare CEO shooting
</li><li>Jay-Z named alongside Sean 'Diddy' Combs in lawsuit alleging rape of 13-year-old girl
</li><li>A look inside Syrias notori… [+4352 chars]",2024-12-10T00:34:26Z,https://abcnews.go.com/US/video/grandmothers-dole-life-advice-pop-stand-116610159
climate change shipping,ABC News,ABC News,WATCH: Woman pauses National Anthem after interruption — then slays rest of the performance,"Brithny Liceli Gomez was singing the National Anthem at a Knicks game when she stopped after someone shouted. After awkward silence, the crowd cheered her on and she delivered a stunning performance.","<ul><li>Police apprehend suspect in UnitedHealthcare CEO shooting
</li><li>Jay-Z named alongside Sean 'Diddy' Combs in lawsuit alleging rape of 13-year-old girl
</li><li>A look inside Syrias notori… [+4352 chars]",2024-12-10T01:25:11Z,https://abcnews.go.com/GMA/Culture/video/woman-pauses-national-anthem-after-interruption-slays-rest-116614229
climate change shipping,Al Jazeera English,Al Jazeera Staff,"Why is Canada scrambling to counter Russia, China in the Arctic?",Canada has unveiled a new Arctic strategy to counter what it describes as threats from geopolitical rivals.,"Canada is stepping up its Arctic strategy amid growing geopolitical tensions and the regions transformation due to climate change.
On Friday, Canada unveiled a 37-page security policy detailing plan… [+7822 chars]",2024-12-09T06:44:45Z,https://www.aljazeera.com/news/2024/12/9/why-is-canada-scrambling-to-counter-russia-china-in-the-arctic
climate change shipping,[Removed],,[Removed],[Removed],[Removed],2024-12-02T19:15:32Z,https://removed.com
climate change shipping,CBC News,,"Trying to account for 2023's record heat, scientists look at Earth's reflectivity",A new study suggests that there may be a possible explanation to the exceptional warmth the planet experienced in 2023: Earth is getting darker.,"A new study suggests that there may be a possible explanation to the exceptional warmth the planet experienced in 2023: a reduction in its reflectivity. 
By now it's common knowledge that 2023 was t… [+5716 chars]",2024-12-05T19:27:49Z,https://www.cbc.ca/news/science/earth-warming-albedo-1.7401969
